"step" "angle" "time" "temp" "altitude" "slope" "ruggedness" "dist_to_sea" "xutm" "yutm" "x" "y" "habitat" "ID"
"518" 1 2.21429743558818 "02:00:00" -10 141.014445326063 0.137868581834236 3.28119005843269 2927.13346082899 551834 8253355 -19.2768962696839 74.3636094372241 "Sparse_vegetated" "M07"
"519" 2.23606797749979 2.0344439357957 "03:00:00" -8 140.887222968207 0.137854331933259 3.28060470797223 2928.11256374783 551833 8253355 -19.2769294931024 74.3636096967642 "Sparse_vegetated" "M07"
"520" 3.16227766016838 2.35619449019234 "04:00:00" -8 140.910889553494 0.137861069312492 3.28149513079327 2926.73347276476 551834 8253353 -19.2768981946188 74.3635915189398 "Sparse_vegetated" "M07"
"521" 2.23606797749979 2.99969559898563 "05:00:00" -6 141.193334452311 0.137887180466253 3.28166453768412 2926.35441894531 551835 8253356 -19.2768620837787 74.363618136821 "Sparse_vegetated" "M07"
"522" 1.4142135623731 -1.89254688119154 "06:00:00" -5 140.962667439779 0.137864825573364 3.28134259461298 2926.93346679688 551834 8253354 -19.2768972321519 74.3636004780819 "Sparse_vegetated" "M07"
"523" 36.7967389859482 0.0384425900211882 "07:00:00" -5 140.887222968207 0.137854331933259 3.28060470797223 2928.11256374783 551833 8253355 -19.2769294931024 74.3636096967642 "Sparse_vegetated" "M07"
"524" 119.436175424366 -1.95345759979855 "08:00:00" -13 138.746668836806 0.137778350309432 3.28402654647829 2959.70223524306 551806 8253380 -19.2778024767374 74.3638406811155 "Sparse_vegetated" "M07"
"525" 21.0237960416286 1.1771999496569 "09:00:00" -16 155.301777886285 0.138314177572121 3.29486218042356 2865.7006765408 551914 8253431 -19.2741651362831 74.3642695516261 "Sparse_vegetated" "M07"
"526" 95.9635347410671 -1.03326699188745 "10:00:00" -14 156.286669413249 0.139693260866447 3.31774998664763 2871.63551757813 551913 8253452 -19.2741781163989 74.3644579532827 "Sparse_vegetated" "M07"
"527" 189.232661028692 -0.194792833398054 "11:00:00" -13 169.51332965427 0.156004483258101 3.56144117779968 2807.668359375 551993 8253505 -19.2714689354022 74.3649119741749 "Sparse_vegetated" "M07"
"528" 79.1580697086532 2.81447988070088 "12:00:00" -12 198.013335062663 0.0741714436233209 1.66722412953147 2660.57868001302 552168 8253577 -19.2655846404569 74.3655113886183 "Sparse_vegetated" "M07"
